Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.7094057704855874,0.17965477386888093,0.11091829915209687,0.5681128369922892,0.43188659082846137
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.17108787391419764,0.19878609144352907,0.6301096894874665,0.6167411809966175,0.38325743814309676
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.30724804505158765,0.20753374103270905,0.48520147676032205,0.733646874325114,0.2663414788072087
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.3321714423834854,0.2842487497312675,0.3835797241797571,0.4001752352367135,0.59982474276062
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7857360188912533,0.13341885634313516,0.08068380453342242,0.6974422680224266,0.3025517778051535
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.8049852032925549,0.11123548753012881,0.0828971510544236,0.8328644585570979,0.16705070774732372
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.44191010417081356,0.23945754660170596,0.31863073456902014,0.581511096267507,0.4184881735457272
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.3931339308557059,0.28414232718022314,0.3227236536677926,0.3989971723922139,0.6010028061484411
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.5456917033665761,0.2405749014995827,0.21373161522196915,0.49610555649401084,0.5038942935323638
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6353349482134537,0.18939672152316367,0.1752375129243609,0.6702630960393221,0.32973327510201583
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.03932166351470603,0.08350995136551083,0.8763164137007733,0.7750863704452269,0.22488785004282813
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.596009197086116,0.18743328313588511,0.2165048133645019,0.747224767158925,0.25276018013612145
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.6071657731049862,0.2187011175387755,0.1741278977265968,0.5324056057002478,0.4675940976101781
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.39698744298765964,0.24866901150042944,0.35434278048148443,0.5482611958951342,0.4517384063823712
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.37499244234303286,0.2512073547834482,0.37379957326185526,0.5378992352628864,0.4621004362424429
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.5465097595028169,0.224368091821783,0.22911731189079862,0.5832958111725098,0.41670343459442344
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.3157620274702085,0.2672379554330695,0.4169997563233556,0.46002263490175715,0.5399772905072904
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5656829680390791,0.22066300149848442,0.2136482377989983,0.5814106984484106,0.4185885726948991
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.09976090611977458,0.1350644975302974,0.7649089292236364,0.7608862844330643,0.23909416137394107
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.29256886560619133,0.2644957233587495,0.4429350585809653,0.46202918199632703,0.5379707404092132
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.21829938338088256,0.18675752860823377,0.5948869780274322,0.7530720228378036,0.24691114873353553
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.44696784439057136,0.2662343652215013,0.28679746332894607,0.4526315730824338,0.5473683624676142
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7544481058341964,0.14701800189218567,0.09842046077299389,0.6907705277738457,0.3092242022615686
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.03956093659512273,0.08024459013153512,0.8790562046044261,0.7987922122566194,0.2011663832297565
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5669536824679345,0.22896834666841132,0.20407457457804543,0.5324120112766384,0.46758769199850075
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.5411831177039448,0.22972721470656093,0.22908619786480044,0.5590939170315411,0.4409055977425288
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.29239013720136775,0.2722416281777963,0.435368015036846,0.43259779435351026,0.5674021625386777
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.44483521264544057,0.22855797135628975,0.32660340231599816,0.637500688690045,0.36249730366389443
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.699367541963061,0.16593094567430627,0.13462520377699305,0.6997803108857542,0.30021347411590693
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.4496900181228995,0.21969968658112196,0.3306037873078563,0.6835807700956468,0.3164146076290009
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.5227213939941586,0.2477625645460742,0.22951485566270569,0.48387076903685206,0.5161291123094979
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.551279269870884,0.21950550538228678,0.2292086477970027,0.6059413684515464,0.3940574952046711
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.29808323117652624,0.22885620748449229,0.4730569858496267,0.6217933050425912,0.3782051823924847
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.38266576353700593,0.2437794417559121,0.37355374829405513,0.5729687280600833,0.4270306468090862
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.33462736375021285,0.22021236584388335,0.4451540532778901,0.6825299027810052,0.3174655625492421
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.4377356353991007,0.21793629819045565,0.34432079540180865,0.6974378934901667,0.30255615281473114
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.2862086649165998,0.26216755579729695,0.4516233582047001,0.46810123474827964,0.5318986778540485
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3319049834893045,0.23380572194302082,0.434286988141499,0.6136510733689683,0.38634762063272776
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3207714812519108,0.22552410104263224,0.4537001035718465,0.6500928337456081,0.3499046466229702
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5199136037850546,0.20997283297595595,0.2700998808132141,0.6943352985804148,0.3056590765523642
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.3727133433076911,0.26585632492713274,0.3614300888613553,0.4733060552638186,0.5266938480101397
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.6573489204672588,0.16607500466173938,0.1764223788587585,0.7907020391725714,0.2092628068791761
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.3503968546904478,0.2611186603887979,0.38848414917806845,0.49241811545312625,0.5075817447607176
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.12513548218253087,0.1773634377057024,0.697469759404391,0.6173362539610536,0.3826623502793358
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.5527764907739382,0.2559377966278657,0.1912849641570472,0.4145003559361784,0.5854996143415617
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5629468692176987,0.22999272230566256,0.2070571764347307,0.5318708127260553,0.46812889351618775
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.353407900872765,0.2369564880228089,0.40963386853802786,0.6039514900947213,0.3960474136761085
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6736275031212227,0.178138586938276,0.14818993638275538,0.670408767940996,0.329587593603581
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.5468764099002411,0.21537740396996446,0.23773737297955552,0.6353925031226285,0.36460556410551614
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6514746272497772,0.1907587402295618,0.15774372975690862,0.6289798728636433,0.3710184053560091
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.2689752150625943,0.2358512770078799,0.49517114953081987,0.5688835260269299,0.43111589369324704
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.31688940908855917,0.2559158438204503,0.42719421002406505,0.50686343790855,0.49313637817034217
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.3631957531747141,0.2965117663124634,0.3402924409990813,0.35977557209863054,0.6402244188122312
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.3400675799607608,0.22632265987355654,0.43360586313833077,0.6534833862557898,0.3465139350393015
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8313007418075683,0.09955970780364459,0.06796180247572908,0.8380073813935077,0.16189763153691283
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.3714213243918689,0.24852948308362674,0.38004843730444343,0.5503293292560353,0.4496702575985902
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.7120584662431362,0.16739427799099071,0.12049469578075717,0.6540148393286827,0.3459824561295575
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9158195085246452,0.05572811135277459,0.025132611087473194,0.8557237347471365,0.14413432995457687
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.4338406922511896,0.25257358639059757,0.3135850421854512,0.5200527958216314,0.47994696850361757
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.0834330428491889,0.1565759499748022,0.7599487496664523,0.5884830019731269,0.41151616939187924
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.48237062223448696,0.2122600236849343,0.3053576260814943,0.7086605340147405,0.29133214822350684
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.31515492913333454,0.26265708703573637,0.42218763373924384,0.47817280705128834,0.5218270866498123
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.3548905678959442,0.22200607737147307,0.42309811304294304,0.679439694235134,0.3205560190184662
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.3475935302289026,0.29283827369481025,0.35956814791376196,0.37208154791488685,0.6279184401135024
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.5249378848797123,0.22232386805634138,0.25273250487084764,0.6177716012549992,0.38222699198397275
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.19386719290333815,0.20202860956891477,0.6040877309701658,0.6405314239924171,0.359466455594571
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.2029970873269534,0.19627881559169025,0.6006983499243403,0.6831176073119329,0.31687780923539166
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.12412329510997379,0.18109424619580336,0.6947577635138253,0.596878157857552,0.40312087748152536
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6293439374380345,0.19273907961016398,0.17789136881485884,0.6586099213368517,0.3413871399653708
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.4402375922924557,0.21387718764164765,0.34587529436846226,0.7187127202485457,0.2812784663709834
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8868434108763003,0.07411690372500347,0.03737618222301685,0.8247380351211929,0.1751908074198913
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.37759345317792375,0.26991821351567574,0.3524881432083847,0.4562417523191769,0.5437581784525233
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.6752542668638973,0.17876645781885722,0.14593848449641864,0.6620448094769881,0.3379520634874517
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.27946547584763276,0.26828922109090764,0.4522450021431399,0.44127188582128435,0.5587280628125281
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.2230582483996736,0.21116065756875854,0.5657700988655888,0.6381629048739581,0.36183506336560206
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7413898080891823,0.1565896368844649,0.1019527979052113,0.6525071991410917,0.34749016896470697
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.4084173348840679,0.24147619832962477,0.350105193567461,0.5814245075086285,0.41857476345187977
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.6314477696592088,0.18628999589779813,0.1822213580568241,0.6986733831958651,0.3013205267254814
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5765042246882719,0.24488831196519162,0.17860617206980164,0.4374025549546424,0.5625973975317581
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.3120033206262067,0.2206126161511266,0.4673777838000579,0.6703425301083328,0.3296538358031378
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.2641103934887514,0.25315308107078377,0.48273572074230164,0.4908458653740762,0.5091539989791648
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.130806361495528,0.19198109189397308,0.6771978194945161,0.5634454196703546,0.43655405489645926
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.37413232857696394,0.2663045390169633,0.3595628959195948,0.47137450920281493,0.5286253976382661
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6897171668198585,0.1711083494367919,0.13911523053732505,0.6844524106987756,0.31554289305069516
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.34602674813688156,0.2573981502562219,0.39657466774828626,0.5078368416911581,0.4921629709760701
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.2004934390957973,0.2049683745772472,0.5945238232879183,0.6366392699060976,0.3633587533870779
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.5799815015182056,0.2179921917791782,0.20201984494421676,0.5778575893921609,0.42214172731997984
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.4551811540228697,0.26368992301718824,0.2811285291566435,0.4595542522767786,0.540445673817336
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.7540091866328287,0.14188512870688064,0.1039194105996608,0.7374639875670865,0.2625234986324959
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.10187768745323957,0.16321554719771128,0.7348615150770157,0.618925219757703,0.38107334390945685
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.2682941660939162,0.22465284458079912,0.5070480429928396,0.6206835492333731,0.37931496816530214
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.11546368365250315,0.17188429390997653,0.7126158612592787,0.6174355445585119,0.3825630571803252
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.16877585769452302,0.18127343064930862,0.6499023928610101,0.698620320762169,0.3013735950821505
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.4509479133597498,0.23973832141469448,0.3093121302378021,0.5760706854130788,0.423928653146607
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4541651606547084,0.2541252722162813,0.2917088884698083,0.5035708653873398,0.4964289617950118
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.532325201930395,0.23494014625683593,0.23273211598485968,0.540136652844208,0.4598630047818175
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.821216190616408,0.10703805799679639,0.0710049300568046,0.8075878208271143,0.19236258262777894
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.26135259411115747,0.25751453626694304,0.48113224520093506,0.47158871937625757,0.5284111870754811
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.41163376422803744,0.2433595247457577,0.3450055805540259,0.5714155813941799,0.4285838109133881
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.22305803615092715,0.20461484387117002,0.57231019868958,0.6701390827492193,0.32985729654176016
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.24159379845237045,0.23199034836741678,0.5264127933491726,0.5621234795180389,0.43787600759555445
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.05632150319304264,0.10769138836166017,0.8356318772771753,0.7293442073545383,0.2706450482145187
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.43349316923793163,0.2398560223117729,0.32664927976863894,0.5827077124726978,0.4172915413027708
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.40463689029626343,0.24267285721252438,0.3526890889345938,0.5761762821415084,0.4238230551463888
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8280017046753186,0.11007390803937941,0.06154205801385327,0.7430944901913904,0.2568915918064957
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.24326634158558222,0.2300012326866079,0.5267289553630481,0.5727438665137417,0.42725551091016256
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.27261608706280416,0.22167498723146034,0.5057028746468502,0.6386428468130972,0.36135510376811913
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.4052145882458846,0.2512902278137899,0.3434945257397601,0.5344600002506072,0.465539691531675
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.8251697450133751,0.1237431017337239,0.050988944273106955,0.6101223561140999,0.3898764184517681
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.3180340326534294,0.23708929212339172,0.4448747680916701,0.5924718225217969,0.40752728675284783
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.5071442055458858,0.23352928738431908,0.25932373611184184,0.5715816361964696,0.42841775426967527
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6290723072686214,0.18561646324245384,0.18526699198682503,0.7074908484503915,0.2925019898882645
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.35039518277161236,0.24910718725332473,0.4004968807690342,0.54564804973273,0.4543515712329574
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.11437687481690528,0.17384783262570036,0.7117437706972635,0.6048734447091548,0.39512544065327176
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.3317934152515151,0.2905652518713638,0.37764127536494785,0.37848071852640136,0.6215192676891163
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5853062274921123,0.19192469969855708,0.22272881091794333,0.7330723003577919,0.2669161777293048
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.5770889769975355,0.22310266912082935,0.1998036458947368,0.5520018878359048,0.44799768612150437
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.5701981024137849,0.2272745941827533,0.20252357577830993,0.5376124237142628,0.4623872495302896
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.5480864416735769,0.21271794607346317,0.2391850548798264,0.6499194029322799,0.3500780853121387
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.28143319611543566,0.24495244532210403,0.47361308776694916,0.5369976768441485,0.4630020000982071
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.22423603120095842,0.2293732370767114,0.5463872190142811,0.5552168050051944,0.4447827430513982
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.20304444355217371,0.1988406924898201,0.598093114191378,0.6704747829329111,0.32952157425415834
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.2834630395152561,0.21599702734866214,0.5005309417369582,0.6751396555744517,0.3248563798655605
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.1291776462686712,0.16794079982898477,0.7028212122362928,0.6750944690747244,0.32490156961668526
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.3184724167260094,0.25885896606449454,0.4226681772708272,0.49494193712548257,0.5050579161900134
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.3524112506007661,0.21582619788160698,0.4317540939780555,0.7105742686284194,0.28941815059015424
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.2791484419997923,0.21862752981985048,0.50221655952978,0.658793124207155,0.3412039273458763
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.12509698031774683,0.1554926895582646,0.7192849832987698,0.7289660259437396,0.27102330537523206
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8362912950821659,0.10635819096951946,0.05694724363799744,0.7408820279982826,0.25910462452306177
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7808799930966968,0.14549114417901446,0.07356830958338585,0.6045457182376016,0.3954531737032752
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.4004598922320693,0.2440457416734081,0.35549331539995443,0.5700911434251168,0.4299082633756593
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.3239822569191955,0.22792923114445096,0.4480849160235559,0.6395411740215646,0.3604567430928322
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6705472368591968,0.18975208208856528,0.13968163586666144,0.5942737051203031,0.4057253746218117
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.31800987593087626,0.24531039177727657,0.4366786486219602,0.554128476515944,0.44587108047596197
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7544054200829279,0.15469465413639108,0.09084260276333085,0.6241755138871145,0.3758229071726177
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.4202269236431599,0.2616332801881763,0.3181394279094636,0.4833152383208898,0.5166846442877318
