Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.7209896572110551,0.17452873755268847,0.10445672100499476,0.5730434192673897,0.42695595475091325
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.15955996260176813,0.18887839036251614,0.651535322380345,0.6418914632321454,0.3581063637043599
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3265598736945165,0.22622833177823282,0.4472077495712363,0.6490702340556269,0.35092729239463877
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.3804117473662059,0.29660080572565406,0.3229874047481338,0.3577692772300379,0.642230714084851
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7829598363146616,0.13805332693764025,0.07887430948991864,0.6646867733928945,0.3353099464302794
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.8367424925236794,0.101250085481855,0.06127075996245476,0.795394755074169,0.20456660069933158
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.5126067547933193,0.24112782969902435,0.2462636762170351,0.5266352678183681,0.4733644656848901
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.4820771453234037,0.27611967998505055,0.24180294139686764,0.39177521251310454,0.6082247690946165
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.6053947493270916,0.22270241233798518,0.17189873669543304,0.5121605951121674,0.48783920165183203
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6582414972509215,0.19309301515423663,0.14864779086869165,0.5986119048721661,0.4013870997412233
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.07527685530211971,0.13124279734425554,0.7933257781040226,0.6865246906467801,0.3134704323331114
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.5984784257833706,0.19724056063629739,0.20425661330634953,0.6802483888624868,0.3197472608781793
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.6745714001463831,0.1986810683266041,0.12673792360433114,0.5250125767060986,0.47498716473812463
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.42348792414981257,0.2570319229482972,0.31947965966171016,0.5029822162405535,0.4970176128578729
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3832715261705136,0.24982882361914854,0.3668989568268714,0.5440877271782535,0.45591190453626995
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.60415815885255,0.21555085050973338,0.18028446400315834,0.5559623326875233,0.44403720914705774
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.37008711237037584,0.273052569857765,0.35686016247027147,0.44405268713519785,0.5559472585500786
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5956013996571636,0.22585751606911741,0.1785374931559721,0.5095776705523343,0.49042213586133887
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.12762239386374732,0.17368531738882653,0.6986513602691647,0.6419457171889206,0.3580521076202545
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.34684550435471273,0.27923769688992306,0.37391669075352757,0.4198602508414809,0.580139715946298
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.27510198331652297,0.2137141177400542,0.5111733533344541,0.6799138661172549,0.3200818100116202
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.4360823898499702,0.2653244416544553,0.2985928447947523,0.46140195396956096,0.5385979693869462
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7443668891102714,0.15759476173237172,0.09798059500450136,0.634182242970885,0.36581586596950494
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.055076714371091136,0.10128461952220726,0.8431030275140283,0.761561381332246,0.23841880798407228
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5865355731234444,0.23420237629468277,0.1792597689884345,0.4776122932044892,0.5223876016434245
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.6367411080755337,0.20059728291215617,0.16264820162832094,0.5922612984718034,0.40773781419166044
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.356165174676061,0.28695564141083346,0.3568791165492832,0.3923310826289889,0.607668898758
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.4983905416980401,0.231962602557048,0.2696438178620574,0.5872769070700833,0.41272228221443075
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.6967124856776864,0.17141516413078317,0.13182143388540787,0.6643570566308842,0.33563968271194816
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.45386024346214293,0.22909065324624184,0.31704573862516666,0.6307384887835753,0.36925973398073564
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.590852901552394,0.2303866587513786,0.17875763903116143,0.49174234139294254,0.5082575206146546
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.6324607341810168,0.20038698613414693,0.16713804154903855,0.6017979545894675,0.39820099101522316
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.37196345758917254,0.2479451692807866,0.3800905873737474,0.5530883667481481,0.4469111986221864
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.414701917132115,0.2528641337383758,0.3324333340396833,0.5248774711479303,0.4751222709470547
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.4159074174902451,0.22754000409566602,0.3565491310210546,0.6515674072299155,0.3484300051616632
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.4869622586519897,0.22385857430826342,0.28917402304023115,0.6404096094644329,0.35958827477532146
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.2896600646271409,0.26460447397077785,0.4457351056538808,0.4602632393329972,0.5397366857218023
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3456166260484501,0.2400909104699512,0.41429104367375463,0.5871234442642831,0.41287574727274007
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3698740748385326,0.2443724088852043,0.38575250991541715,0.5699696830104457,0.43002972510238313
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5748631193140484,0.21119395316583645,0.21393243373653206,0.6260190054043072,0.37397936230184936
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.414141342839191,0.26912670941442857,0.31673171745966444,0.4529157949030803,0.5470841402823936
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.7176733503688343,0.14938183802371946,0.1327172335859415,0.7818850165464468,0.21808550242217165
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.37798150672864245,0.27730294288425944,0.3447154281572369,0.4269091038284423,0.5730908577833159
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.1541754127281268,0.19587215792859514,0.6499363308078038,0.5972959144469238,0.4027031135754874
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.6335907895801884,0.22240064041385102,0.1440052178080167,0.466205274982263,0.5337946408006401
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5674924365140811,0.2402729799348688,0.1922328584516154,0.47169693543151225,0.528302970822948
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.3946680537323474,0.2530510094052961,0.35228036618657094,0.5279908924774189,0.4720088342116474
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6819751968989457,0.17986940896866532,0.13812178928903338,0.637971380931285,0.36202659431226625
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.5866493925780264,0.20890380829164693,0.20443530760580697,0.6236160384560813,0.3763823984487771
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.663400425277525,0.1949654252867975,0.1416196887129857,0.574656829171024,0.425342526187932
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.31718078892223955,0.25580475755997584,0.42701391326193977,0.5074390581713919,0.4925607558973012
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.3710938773798653,0.26756805490323526,0.3613378497629164,0.46623103586939874,0.5337688798710349
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.3548741382378241,0.2989666983111984,0.3461591294273465,0.3522038384156324,0.6477961539350438
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.35207520106865237,0.23541580387603547,0.4125070428435839,0.6112616493700459,0.3887370997396284
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8320022148487427,0.10118754309292777,0.06587992758106913,0.818670690243355,0.1812667748488446
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.3953840390069229,0.2490445527781078,0.3555706645010352,0.5466895064168167,0.45331010720542503
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.7247286150647879,0.1655812441246269,0.10964340626995636,0.6313576191765584,0.3686405836420795
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9348618178227939,0.04396289819931174,0.016778196005012194,0.8598733473982703,0.1399702338860844
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.4572854190884213,0.2592617614687783,0.28345230856833153,0.47818488796947184,0.5218150057067806
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.11986476156132436,0.19698730830441288,0.6831383896522224,0.5160887472442979,0.4839110339520151
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.5084007153925739,0.21351875181685684,0.2780698201470214,0.6832995571594304,0.31669584417658847
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.36776492139794914,0.27918823360459183,0.35304673786483187,0.42040530255461467,0.579594663857548
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.3667920743456607,0.23667530121838504,0.3965308849796351,0.6072549446707143,0.3927438917106576
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.43883338382998593,0.28463909488083844,0.27652740371680123,0.3829531411028571,0.6170468436981256
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.5357796540131762,0.2287612461266855,0.23545537955861678,0.5703146092887528,0.42968479509063057
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.27418297692978616,0.22615332637521054,0.49965923937413037,0.6182719450892452,0.38172663539913754
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.24562611642969687,0.2325676677187176,0.5218032597804272,0.5634814897196848,0.4365179845006108
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.1351540108153748,0.18616982429155296,0.6786541974383555,0.6004560468963016,0.3995429239723186
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6843800233196522,0.17897497936438486,0.13661036984042757,0.6386824384736883,0.3613155106439879
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.4690555473693626,0.22104241394857516,0.30989593258782294,0.6670613020871381,0.33293527361657044
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.885136704772593,0.07602359261892902,0.037432431502219435,0.8120269192201888,0.18791869205252956
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.3880852504365986,0.2848881623512778,0.32702650469761735,0.397160676225878,0.6028393031368965
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.7477219740320497,0.14994233916022753,0.10223174203820004,0.6882128457542057,0.3117821247121931
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.26390356973442636,0.255256586530805,0.4808391349857102,0.4822487107881716,0.5177511742079995
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.2722267341708729,0.2369292524003249,0.49084182684884414,0.5664535626934064,0.43354588219381673
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7508958257908991,0.1598450370407161,0.08921848110522673,0.5932779559654555,0.4067211402142948
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.44728616151464484,0.24715023698466038,0.3055625950699307,0.540523033888047,0.4594766212842482
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.6486070720144241,0.18656952248243375,0.16479085558229534,0.6639928721206706,0.33600388864556485
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5909796446410461,0.24096247863677925,0.16805636002264848,0.43707594491555607,0.5629240078832697
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.35246384746210685,0.23049319210716945,0.4170401690177735,0.6358203663628865,0.3641776858991656
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.30600641207474455,0.2524252294167207,0.4415676488065243,0.5175937866842346,0.4824059882483838
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.1778748806020213,0.22798432008199288,0.5941376191687593,0.49999122332857204,0.5000086151950845
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.4248632071485318,0.27493640773531786,0.3002002076551478,0.42572377870644607,0.5742761838255587
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6788626321362928,0.17978146577102413,0.1413203245595904,0.64610354042944,0.35389411496313045
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.3831461073739488,0.2700030966005383,0.34685060451019856,0.45539355039054336,0.5446063815330322
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.21929875688067862,0.22594246146701458,0.5547545059501875,0.5646499523076148,0.43534951056586735
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.6106780751713016,0.209709333159893,0.1796034379000031,0.5809676640875678,0.4190316128966898
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.4812025434725603,0.26514928834285695,0.2536477574235659,0.4375333000628242,0.5624666522979649
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.808449883172695,0.1198318407059656,0.07142776624980955,0.7339994387239168,0.2659888370344564
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.13595287669153944,0.20414284342071867,0.6598962149319484,0.5224683568402572,0.4775313965966478
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.2938167006658057,0.24763686364403192,0.45854541406954286,0.5324928126351257,0.46750689019454056
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.1757300154390008,0.20848239939064087,0.615778052104463,0.579965270408877,0.4200340196215984
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.19910632552695925,0.21165722218858601,0.5892270936650303,0.6027894789083669,0.3972094476354578
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.4926960059371253,0.24179496593002706,0.26550740616915713,0.539709837228144,0.46028982308870275
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4834265660539085,0.258740906124355,0.2578319399106564,0.4644006496064383,0.5355992691015404
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.6152595300399573,0.2164105611999565,0.1683242338154285,0.5324704112238777,0.4675292917293567
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.8654339229618782,0.08622386803530474,0.0472014332396111,0.8103651865888957,0.18958227539299854
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.3090601650514714,0.27382127135054085,0.4171183838527524,0.4327704509504338,0.5672295057903262
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.44586235931859935,0.2476578370775258,0.3064788341497302,0.5386847208365915,0.4613149458594833
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.3045598889290622,0.2259323369650623,0.4695034385651506,0.6398386728041506,0.3601592331065744
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.2764773608464627,0.23825921193129915,0.4852614395740249,0.5635073568378413,0.4364921171338164
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.08727946340445994,0.14925331961826205,0.7633949292672008,0.638847542610381,0.3611504003927636
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.4402659473668285,0.23999702111025215,0.3197354818868679,0.5794228408832479,0.42057645611022215
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.43634997482741444,0.24589319043763425,0.31775579199462584,0.5513757123873638,0.4486238664437849
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8194755074889175,0.11505944908193518,0.06515120008156641,0.7318122733948457,0.26817647383660415
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.235556271140425,0.23260044103443422,0.5318403548463458,0.5532884709331334,0.4467110928373812
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.2849083003492405,0.2303522503743876,0.48473614080403254,0.6061292205536347,0.39386963924126284
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.45179626529438427,0.2517588853229969,0.2964440759498784,0.5159990602683311,0.48400072129589233
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.8110572586683811,0.1334221112580713,0.05545420285198464,0.5841186674634339,0.4158805669560087
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.40064736738743056,0.2425477288914315,0.3568037398924635,0.5774240567648385,0.4225752653120945
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.5366442539257702,0.23199960303568848,0.231353113953985,0.5515145298038567,0.4484850479515335
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6381174730450877,0.18957952630264646,0.1722735667601488,0.6637441616790921,0.3362526136356838
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.35666883374619013,0.26618289051593375,0.3771480365494565,0.4717253200859715,0.5282745861166779
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.14527164470232928,0.19788820939867177,0.6568273241084764,0.5693762409211421,0.43062317356146895
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.3765383683516933,0.30105304972093955,0.32240854921995277,0.3439516797058161,0.6560483139729909
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5953528403956384,0.19517313462017155,0.2094448491960402,0.6982841015345775,0.3017098517020355
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6729212506575047,0.18702339051814423,0.14003287368590128,0.607925866054614,0.39207295614633747
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.6393526946843442,0.20446601586274024,0.15617130601485227,0.5621776213428281,0.4378218652626932
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.5507856665497404,0.2161524546887243,0.23305361976691563,0.6263187254750975,0.3736796333881315
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.32539678338422795,0.25237835141061626,0.42222421160869067,0.5250084852606474,0.47499125620330657
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.2575849954986068,0.24700985692060815,0.4954039550427996,0.5113028398125802,0.48869696020612774
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.2571383116157084,0.22627817849818196,0.5165790707433753,0.6031976334248221,0.3968012851739292
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.29042049315326895,0.2327711599012823,0.4768055706726059,0.5983079367425882,0.40169107332685544
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.18752468863704774,0.20100582008360465,0.6114528333928569,0.6351053022513293,0.36489277495802436
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.3894704863592114,0.2559912575487751,0.35453778968665345,0.5151520977097808,0.4848476872995774
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.38488901802031,0.23479731536690054,0.38031169309552204,0.6174089712598244,0.38258963114894406
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.33265393285741496,0.23039954276527944,0.43694358261627275,0.6306567459340514,0.3693414794470516
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.11835255768814823,0.1494046326337082,0.7320806713852134,0.7420946743831442,0.25789166854148315
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8277396234025083,0.11286992286776217,0.05910992670783116,0.7136313659889943,0.2863606126099771
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7747497597990337,0.1494151084702679,0.07578360378548146,0.5941661356846334,0.40583294584734325
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.448860164667073,0.24542509868682166,0.3057136084030277,0.5483179865667062,0.4516816152948683
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.35403864658658607,0.24098752802077614,0.4049725191469943,0.5844816362310769,0.41551759312965075
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.666485552735907,0.19143145122575222,0.14206514137658402,0.5918688943774671,0.40813022456862463
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.34479235774469874,0.2595238116677111,0.39568345212333045,0.49846204111399883,0.5015378020338738
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7495040222974512,0.16340406765726284,0.08706038775267305,0.5692001715806719,0.4307992447788518
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.4228079177408176,0.2641709767730215,0.31302078405007205,0.47135104429391567,0.5286488625897215
