Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester Utd,3,2,Nott'ham Forest,2023-08-26,1.3,6.0,8.0,1.5,2.63,,,,,
Arsenal,2,2,Fulham,2023-08-26,1.2,7.0,13.0,1.44,2.75,,,,,
Brighton,1,3,West Ham,2023-08-26,1.53,4.75,5.25,1.5,2.63,,,,,
Sheffield Utd,1,2,Manchester City,2023-08-27,13.0,8.0,1.17,1.57,2.38,,,,,
Burnley,1,3,Aston Villa,2023-08-27,3.4,3.4,2.15,1.86,2.04,,,,,
Newcastle Utd,1,2,Liverpool,2023-08-27,2.2,3.75,3.0,1.5,2.63,,,,,
Luton Town,1,2,West Ham,2023-09-01,4.75,3.8,1.73,1.87,2.03,,,,,
Sheffield Utd,2,2,Everton,2023-09-02,2.9,3.25,2.5,2.2,1.67,,,,,
Chelsea,0,1,Nott'ham Forest,2023-09-02,1.4,4.5,8.5,1.62,2.3,,,,,
Manchester City,5,1,Fulham,2023-09-02,1.17,8.0,15.0,1.4,3.0,,,,,
Brentford,2,2,Bournemouth,2023-09-02,1.73,3.8,4.75,1.73,2.1,,,,,
Burnley,2,5,Tottenham,2023-09-02,3.6,4.0,1.85,1.62,2.3,,,,,
Brighton,3,1,Newcastle Utd,2023-09-02,2.5,3.8,2.55,1.5,2.63,,,,,
Liverpool,3,0,Aston Villa,2023-09-03,1.65,4.5,4.5,1.4,3.0,,,,,
Crystal Palace,3,2,Wolves,2023-09-03,1.91,3.3,4.33,2.2,1.67,,,,,
Arsenal,3,1,Manchester Utd,2023-09-03,1.75,3.8,4.5,1.57,2.38,,,,,
Wolves,1,3,Liverpool,2023-09-16,6.0,5.0,1.45,1.44,2.75,,,,,
Fulham,1,0,Luton Town,2023-09-16,1.67,3.75,5.5,1.89,2.01,,,,,
West Ham,1,3,Manchester City,2023-09-16,7.0,4.5,1.45,1.62,2.3,,,,,
Aston Villa,3,1,Crystal Palace,2023-09-16,1.91,3.6,4.0,1.89,2.01,,,,,
Manchester Utd,1,3,Brighton,2023-09-16,2.15,4.0,2.88,1.44,2.75,,,,,
Tottenham,2,1,Sheffield Utd,2023-09-16,1.29,5.5,11.0,1.5,2.63,,,,,
Newcastle Utd,1,0,Brentford,2023-09-16,1.53,4.2,6.0,1.67,2.2,,,,,
Bournemouth,0,0,Chelsea,2023-09-17,4.33,3.75,1.8,1.67,2.2,,,,,
Everton,0,1,Arsenal,2023-09-17,6.0,4.5,1.5,1.67,2.2,,,,,
Nott'ham Forest,1,1,Burnley,2023-09-18,2.2,3.5,3.25,1.92,1.98,,,,,
Manchester City,2,0,Nott'ham Forest,2023-09-23,1.14,8.5,15.0,1.4,3.0,,,,,
Luton Town,1,1,Wolves,2023-09-23,3.25,3.4,2.2,2.02,1.88,,,,,
Crystal Palace,0,0,Fulham,2023-09-23,1.91,3.4,4.2,2.0,1.8,,,,,
Brentford,1,3,Everton,2023-09-23,1.8,3.8,4.2,1.95,1.95,,,,,
Burnley,0,1,Manchester Utd,2023-09-23,4.2,4.2,1.73,1.62,2.3,,,,,
Arsenal,2,2,Tottenham,2023-09-24,1.67,4.33,4.33,1.5,2.63,,,,,
Brighton,3,1,Bournemouth,2023-09-24,1.36,5.25,7.5,1.36,3.2,,,,,
Chelsea,0,1,Aston Villa,2023-09-24,1.91,3.75,3.8,1.73,2.1,,,,,
Liverpool,3,1,West Ham,2023-09-24,1.4,5.0,7.0,1.4,3.0,,,,,
Sheffield Utd,0,8,Newcastle Utd,2023-09-24,7.0,4.75,1.44,1.67,2.2,,,,,
Aston Villa,6,1,Brighton,2023-09-30,2.55,3.75,2.55,1.44,2.75,,,,,
Wolves,2,1,Manchester City,2023-09-30,8.0,5.75,1.33,1.53,2.5,,,,,
Bournemouth,0,4,Arsenal,2023-09-30,5.5,4.5,1.53,1.53,2.5,,,,,
Everton,1,2,Luton Town,2023-09-30,1.57,3.8,6.5,2.05,1.85,,,,,
Newcastle Utd,2,0,Burnley,2023-09-30,1.3,5.75,9.0,1.53,2.5,,,,,
West Ham,2,0,Sheffield Utd,2023-09-30,1.45,4.5,7.0,1.67,2.2,,,,,
Manchester Utd,0,1,Crystal Palace,2023-09-30,1.55,4.2,5.75,1.8,2.0,,,,,
Tottenham,2,1,Liverpool,2023-09-30,2.9,4.0,2.15,1.36,3.2,,,,,
Nott'ham Forest,1,1,Brentford,2023-10-01,2.75,3.1,2.7,2.1,1.73,,,,,
Fulham,0,2,Chelsea,2023-10-02,3.6,3.5,2.05,1.98,1.92,,,,,
Luton Town,1,2,Burnley,2023-10-03,2.9,3.0,2.63,2.2,1.65,,,,,
Luton Town,0,1,Tottenham,2023-10-07,6.0,4.75,1.45,1.53,2.4,,,,,
Everton,3,0,Bournemouth,2023-10-07,1.91,3.6,3.8,1.85,2.05,,,,,
Manchester Utd,2,1,Brentford,2023-10-07,1.67,4.2,4.75,1.65,2.2,,,,,
Burnley,1,4,Chelsea,2023-10-07,4.5,3.8,1.73,1.85,2.05,,,,,
Fulham,3,1,Sheffield Utd,2023-10-07,1.62,3.8,6.0,1.96,1.94,,,,,
Crystal Palace,0,0,Nott'ham Forest,2023-10-07,2.2,3.1,3.6,2.25,1.62,,,,,
West Ham,2,2,Newcastle Utd,2023-10-08,3.2,3.75,2.1,1.7,2.1,,,,,
Wolves,1,1,Aston Villa,2023-10-08,3.5,3.4,2.1,1.75,2.05,,,,,
Brighton,2,2,Liverpool,2023-10-08,3.0,3.8,2.2,1.36,3.1,,,,,
Arsenal,1,0,Manchester City,2023-10-08,2.9,3.3,2.4,1.75,2.05,,,,,
Liverpool,2,0,Everton,2023-10-21,1.33,5.75,7.5,1.4,2.88,,,,,
Bournemouth,1,2,Wolves,2023-10-21,2.38,3.4,3.0,1.85,2.05,,,,,
Newcastle Utd,4,0,Crystal Palace,2023-10-21,1.45,4.5,7.0,1.85,2.05,,,,,
Brentford,3,0,Burnley,2023-10-21,1.83,3.75,4.2,1.95,1.95,,,,,
Manchester City,2,1,Brighton,2023-10-21,1.4,5.25,6.5,1.36,3.1,,,,,
Nott'ham Forest,2,2,Luton Town,2023-10-21,1.67,3.75,5.5,2.08,1.82,,,,,
Chelsea,2,2,Arsenal,2023-10-21,3.2,3.4,2.25,1.98,1.92,,,,,
Sheffield Utd,1,2,Manchester Utd,2023-10-21,6.5,5.25,1.4,1.53,2.4,,,,,
Aston Villa,4,1,West Ham,2023-10-22,1.85,3.6,4.0,1.57,2.35,,,,,
Tottenham,2,0,Fulham,2023-10-23,1.5,4.5,6.0,1.5,2.5,,,,,
Crystal Palace,1,2,Tottenham,2023-10-27,4.5,3.75,1.75,1.94,1.96,,,,,
Chelsea,0,2,Brentford,2023-10-28,1.65,4.0,5.25,1.8,2.0,,,,,
Bournemouth,2,1,Burnley,2023-10-28,2.15,3.5,3.3,1.75,2.05,,,,,
Arsenal,5,0,Sheffield Utd,2023-10-28,1.13,8.5,19.0,1.36,3.1,,,,,
Wolves,2,2,Newcastle Utd,2023-10-28,4.2,4.0,1.75,1.75,2.05,,,,,
West Ham,0,1,Everton,2023-10-29,2.15,3.5,3.3,1.73,2.08,,,,,
Liverpool,3,0,Nott'ham Forest,2023-10-29,1.29,5.75,11.0,1.4,2.88,,,,,
Brighton,1,1,Fulham,2023-10-29,1.55,4.2,5.5,1.5,2.5,,,,,
Aston Villa,3,1,Luton Town,2023-10-29,1.25,6.5,9.5,1.48,2.6,,,,,
Manchester Utd,0,3,Manchester City,2023-10-29,5.0,3.8,1.67,1.7,2.1,,,,,
Fulham,0,1,Manchester Utd,2023-11-04,3.2,3.6,2.2,1.75,2.05,,,,,
Brentford,3,2,West Ham,2023-11-04,2.05,3.6,3.5,1.73,2.08,,,,,
Everton,1,1,Brighton,2023-11-04,3.1,3.6,2.2,1.57,2.35,,,,,
Burnley,0,2,Crystal Palace,2023-11-04,2.75,3.25,2.6,2.2,1.65,,,,,
Manchester City,6,1,Bournemouth,2023-11-04,1.1,11.0,19.0,1.29,3.6,,,,,
Sheffield Utd,2,1,Wolves,2023-11-04,3.8,3.5,2.0,1.91,1.99,,,,,
Newcastle Utd,1,0,Arsenal,2023-11-04,2.8,3.2,2.6,1.95,1.95,,,,,
Nott'ham Forest,2,0,Aston Villa,2023-11-05,4.2,3.75,1.85,1.73,2.08,,,,,
Luton Town,1,1,Liverpool,2023-11-05,12.0,6.5,1.22,1.36,3.1,,,,,
Tottenham,1,4,Chelsea,2023-11-06,2.0,3.75,3.5,1.7,2.1,,,,,
Wolves,2,1,Tottenham,2023-11-11,3.1,3.75,2.2,1.62,2.25,,,,,
Arsenal,3,1,Burnley,2023-11-11,1.18,7.0,17.0,1.48,2.6,,,,,
Manchester Utd,1,0,Luton Town,2023-11-11,1.33,5.25,9.5,1.53,2.4,,,,,
Crystal Palace,2,3,Everton,2023-11-11,2.45,3.2,3.0,2.25,1.62,,,,,
Bournemouth,2,0,Newcastle Utd,2023-11-11,4.75,4.0,1.73,1.7,2.1,,,,,
West Ham,3,2,Nott'ham Forest,2023-11-12,1.85,3.6,4.0,1.75,2.05,,,,,
Liverpool,3,0,Brentford,2023-11-12,1.4,5.0,6.5,1.44,2.7,,,,,
Aston Villa,3,1,Fulham,2023-11-12,1.57,4.2,5.5,1.7,2.1,,,,,
Brighton,1,1,Sheffield Utd,2023-11-12,1.25,5.75,13.0,1.4,2.88,,,,,
Chelsea,4,4,Manchester City,2023-11-12,5.0,3.7,1.73,1.88,2.02,,,,,
Manchester City,1,1,Liverpool,2023-11-25,1.73,4.2,4.2,1.48,2.6,,,,,
Burnley,1,2,West Ham,2023-11-25,3.4,3.5,2.05,1.75,2.05,,,,,
Nott'ham Forest,2,3,Brighton,2023-11-25,3.2,3.6,2.15,1.73,2.08,,,,,
Sheffield Utd,1,3,Bournemouth,2023-11-25,3.2,3.5,2.2,1.85,2.05,,,,,
Newcastle Utd,4,1,Chelsea,2023-11-25,2.55,3.5,2.63,1.86,2.04,,,,,
Luton Town,2,1,Crystal Palace,2023-11-25,3.6,3.3,2.1,2.15,1.67,,,,,
Brentford,0,1,Arsenal,2023-11-25,4.5,3.75,1.75,1.9,2.0,,,,,
Tottenham,1,2,Aston Villa,2023-11-26,2.3,3.8,2.8,1.5,2.5,,,,,
Everton,0,3,Manchester Utd,2023-11-26,2.7,3.4,2.55,1.85,2.05,,,,,
Fulham,3,2,Wolves,2023-11-27,2.38,3.3,3.0,2.08,1.73,,,,,
Brentford,3,1,Luton Town,2023-12-02,1.45,4.5,6.5,1.7,2.1,,,,,
Arsenal,2,1,Wolves,2023-12-02,1.25,5.5,12.0,1.65,2.2,,,,,
Burnley,5,0,Sheffield Utd,2023-12-02,1.8,3.6,4.5,2.06,1.84,,,,,
Nott'ham Forest,0,1,Everton,2023-12-02,2.75,3.25,2.6,2.05,1.75,,,,,
Newcastle Utd,1,0,Manchester Utd,2023-12-02,1.91,3.75,3.8,1.67,2.15,,,,,
Bournemouth,2,2,Aston Villa,2023-12-03,3.4,4.0,1.95,1.53,2.4,,,,,
Liverpool,4,3,Fulham,2023-12-03,1.25,6.5,9.0,1.4,2.88,,,,,
Chelsea,3,2,Brighton,2023-12-03,1.73,4.2,4.2,1.53,2.4,,,,,
West Ham,1,1,Crystal Palace,2023-12-03,2.0,3.5,3.8,2.04,1.86,,,,,
Manchester City,3,3,Tottenham,2023-12-03,1.29,6.0,9.0,1.36,3.1,,,,,
Wolves,1,0,Burnley,2023-12-05,1.85,3.6,4.2,2.05,1.85,,,,,
Luton Town,3,4,Arsenal,2023-12-05,17.0,7.0,1.18,1.65,2.2,,,,,
Sheffield Utd,0,2,Liverpool,2023-12-06,12.0,7.5,1.2,1.33,3.4,,,,,
Crystal Palace,0,2,Bournemouth,2023-12-06,2.25,3.5,3.1,2.01,1.89,,,,,
Brighton,2,1,Brentford,2023-12-06,1.91,3.8,3.75,1.62,2.25,,,,,
Fulham,5,0,Nott'ham Forest,2023-12-06,2.0,3.4,3.75,2.06,1.84,,,,,
Aston Villa,1,0,Manchester City,2023-12-06,4.75,4.2,1.7,1.53,2.4,,,,,
Manchester Utd,2,1,Chelsea,2023-12-06,2.88,3.4,2.45,1.65,2.2,,,,,
Everton,3,0,Newcastle Utd,2023-12-07,3.25,3.25,2.25,1.96,1.94,,,,,
Tottenham,1,2,West Ham,2023-12-07,1.75,4.2,4.2,1.5,2.5,,,,,
Crystal Palace,1,2,Liverpool,2023-12-09,6.0,4.5,1.5,1.65,2.2,,,,,
Manchester Utd,0,3,Bournemouth,2023-12-09,1.55,4.33,5.75,1.5,2.5,,,,,
Wolves,1,1,Nott'ham Forest,2023-12-09,1.85,3.6,4.33,2.06,1.84,,,,,
Brighton,1,1,Burnley,2023-12-09,1.5,4.75,6.0,1.57,2.35,,,,,
Sheffield Utd,1,0,Brentford,2023-12-09,4.2,3.8,1.75,1.95,1.95,,,,,
Aston Villa,1,0,Arsenal,2023-12-09,3.3,3.6,2.1,1.7,2.1,,,,,
Everton,2,0,Chelsea,2023-12-10,3.1,3.5,2.25,1.75,2.05,,,,,
Fulham,5,0,West Ham,2023-12-10,2.38,3.5,2.9,1.9,2.0,,,,,
Luton Town,1,2,Manchester City,2023-12-10,17.0,8.0,1.14,1.36,3.1,,,,,
Tottenham,4,1,Newcastle Utd,2023-12-10,2.15,3.8,3.1,1.53,2.4,,,,,
Nott'ham Forest,0,2,Tottenham,2023-12-15,4.2,4.2,1.73,1.62,2.25,,,,,
Manchester City,2,2,Crystal Palace,2023-12-16,1.18,8.0,13.0,1.44,2.7,,,,,
Chelsea,2,0,Sheffield Utd,2023-12-16,1.22,6.5,13.0,1.5,2.5,,,,,
Newcastle Utd,3,0,Fulham,2023-12-16,1.8,3.8,4.0,1.7,2.1,,,,,
Burnley,0,2,Everton,2023-12-16,3.6,3.4,2.1,2.05,1.75,,,,,
Brentford,1,2,Aston Villa,2023-12-17,3.2,3.75,2.1,1.7,2.1,,,,,
West Ham,3,0,Wolves,2023-12-17,2.15,3.5,3.3,1.95,1.95,,,,,
Arsenal,2,0,Brighton,2023-12-17,1.44,5.0,6.0,1.53,2.4,,,,,
Liverpool,0,0,Manchester Utd,2023-12-17,1.3,6.0,8.0,1.33,3.4,,,,,
Crystal Palace,1,1,Brighton,2023-12-21,3.3,3.3,2.15,1.99,1.91,,,,,
Aston Villa,1,1,Sheffield Utd,2023-12-22,1.22,6.5,12.0,1.44,2.7,,,,,
West Ham,2,0,Manchester Utd,2023-12-23,2.6,3.6,2.6,1.7,2.1,,,,,
Luton Town,1,0,Newcastle Utd,2023-12-23,4.75,4.2,1.65,1.75,2.05,,,,,
Fulham,0,2,Burnley,2023-12-23,1.67,3.75,5.25,1.92,1.98,,,,,
Tottenham,2,1,Everton,2023-12-23,1.75,4.2,4.0,1.53,2.4,,,,,
Nott'ham Forest,2,3,Bournemouth,2023-12-23,2.75,3.4,2.55,1.95,1.95,,,,,
Liverpool,1,1,Arsenal,2023-12-23,2.38,3.6,2.8,1.7,2.1,,,,,
Wolves,2,1,Chelsea,2023-12-24,3.75,3.75,1.91,1.86,2.04,,,,,
Newcastle Utd,1,3,Nott'ham Forest,2023-12-26,1.5,4.33,5.75,1.8,2.0,,,,,
Bournemouth,3,0,Fulham,2023-12-26,2.15,3.6,3.2,1.73,2.08,,,,,
Sheffield Utd,2,3,Luton Town,2023-12-26,2.3,3.3,3.1,2.1,1.7,,,,,
Burnley,0,2,Liverpool,2023-12-26,6.5,5.25,1.4,1.44,2.7,,,,,
Manchester Utd,3,2,Aston Villa,2023-12-26,2.6,3.5,2.6,1.62,2.25,,,,,
Chelsea,2,1,Crystal Palace,2023-12-27,1.67,4.0,5.0,1.91,1.99,,,,,
Brentford,1,4,Wolves,2023-12-27,1.95,3.5,4.2,2.03,1.87,,,,,
Everton,1,3,Manchester City,2023-12-27,5.75,4.0,1.57,1.73,2.08,,,,,
Brighton,4,2,Tottenham,2023-12-28,2.5,3.6,2.6,1.44,2.7,,,,,
Arsenal,0,2,West Ham,2023-12-28,1.33,5.5,7.5,1.57,2.35,,,,,
Luton Town,2,3,Chelsea,2023-12-30,6.5,4.2,1.5,1.65,2.2,,,,,
Aston Villa,3,2,Burnley,2023-12-30,1.36,5.25,7.5,1.57,2.35,,,,,
Wolves,3,0,Everton,2023-12-30,2.63,3.3,2.7,2.05,1.75,,,,,
Manchester City,2,0,Sheffield Utd,2023-12-30,1.08,11.0,29.0,1.3,3.5,,,,,
Crystal Palace,3,1,Brentford,2023-12-30,2.2,3.3,3.4,2.15,1.67,,,,,
Nott'ham Forest,2,1,Manchester Utd,2023-12-30,3.2,3.6,2.15,1.73,2.08,,,,,
Tottenham,3,1,Bournemouth,2023-12-31,1.75,4.2,4.0,1.4,2.88,,,,,
Fulham,2,1,Arsenal,2023-12-31,5.25,4.5,1.55,1.73,2.08,,,,,
Liverpool,4,2,Newcastle Utd,2024-01-01,1.45,4.5,7.0,1.44,2.7,0.6064013145164695,0.20309023038935867,0.19049347090758964,0.629965857016076,0.37003239032870716
West Ham,0,0,Brighton,2024-01-02,2.45,3.75,2.75,1.6,2.3,0.44498829549402513,0.24164283809720294,0.313367451139286,0.5690694895559913,0.4309299281928025
Burnley,1,1,Luton Town,2024-01-12,2.0,3.6,3.6,1.99,1.91,0.4675994793740125,0.2481752820190653,0.28422421528116215,0.5247036487665853,0.4752960941633215
Chelsea,1,0,Fulham,2024-01-13,1.6,4.2,5.25,1.62,2.25,0.5047485536757867,0.26224363539895235,0.23300729260125838,0.4326023977058915,0.5673975591822655
Newcastle Utd,2,3,Manchester City,2024-01-13,5.5,4.33,1.55,1.6,2.3,0.21453952592761275,0.21401523287477325,0.5714364415706971,0.6134321580145135,0.3865665411349248
Everton,0,0,Aston Villa,2024-01-14,2.8,3.5,2.45,1.73,2.08,0.2484184195178938,0.24594966101099913,0.5056306251822669,0.508254529157937,0.4917452820267812
Manchester Utd,2,2,Tottenham,2024-01-14,2.2,3.75,3.0,1.48,2.6,0.38984637946437445,0.23810757049021586,0.372044488112141,0.6005843461155342,0.39941462236374825
Arsenal,5,0,Crystal Palace,2024-01-20,1.3,5.75,9.0,1.73,2.08,0.6833827387804454,0.19004264884978664,0.12655920522676253,0.5619487468832152,0.4380507418667344
Brentford,3,2,Nott'ham Forest,2024-01-20,1.91,3.6,4.0,1.86,2.04,0.5628049166123785,0.22727544383644974,0.20991580906362833,0.547172707040995,0.4528269031273434
Sheffield Utd,2,2,West Ham,2024-01-21,3.4,3.3,2.2,2.05,1.75,0.15132507190403563,0.20786833212055222,0.6407987697540674,0.5379381678428649,0.4620615034256872
Bournemouth,0,4,Liverpool,2024-01-21,4.2,4.5,1.7,1.44,2.7,0.1207350575906957,0.16320581630695735,0.7159903940544492,0.6761162897444389,0.32387967475390805
Brighton,0,0,Wolves,2024-01-22,1.65,4.33,5.0,1.62,2.25,0.551639334347478,0.24896888975941017,0.1993906825016157,0.44788616730480946,0.5521137740532246
Nott'ham Forest,1,2,Arsenal,2024-01-30,7.5,5.0,1.4,1.62,2.25,0.1628645550705846,0.1857650308107735,0.6513369966730147,0.6640761499244534,0.3359206059555217
Fulham,0,0,Everton,2024-01-30,2.45,3.2,3.0,2.05,1.75,0.5413496726263816,0.2503079284666642,0.208341372842661,0.4527826237002665,0.5472173116562695
Luton Town,4,0,Brighton,2024-01-30,4.2,4.2,1.75,1.65,2.2,0.2986237137211643,0.23108314098735694,0.47029008608383893,0.6113738494590822,0.38862489711537584
Crystal Palace,3,2,Sheffield Utd,2024-01-30,1.62,3.6,6.5,2.08,1.73,0.6471220292927632,0.21514902526064994,0.13772435381642822,0.4819941978584513,0.5180056877005957
Aston Villa,1,3,Newcastle Utd,2024-01-30,1.85,4.0,3.8,1.5,2.5,0.4587146181464413,0.23242197433646014,0.3088606920471137,0.6105394485450684,0.389459316761613
Tottenham,3,2,Brentford,2024-01-31,1.67,4.2,4.75,1.5,2.5,0.5707199642608259,0.21512820130974486,0.21414364617131296,0.6076663186929032,0.39233250901399386
Manchester City,3,1,Burnley,2024-01-31,1.08,12.0,21.0,1.33,3.4,0.8455170721512297,0.10915876474421853,0.045137644913658743,0.6555566993842317,0.3444405196830297
Liverpool,4,1,Chelsea,2024-01-31,1.57,4.33,5.25,1.44,2.7,0.6131744819020449,0.2207966402706048,0.16602450905937993,0.5103884789368741,0.48961132449612144
West Ham,1,1,Bournemouth,2024-02-01,2.4,3.75,2.75,1.62,2.25,0.6579048803356289,0.1913797546232385,0.1506952336446672,0.6110971448857948,0.3889016079317313
Wolves,3,4,Manchester Utd,2024-02-01,2.63,3.6,2.55,1.75,2.05,0.34063008787699994,0.28299801829647536,0.3763718063823547,0.4056118029315915,0.5943881723881282
Everton,2,2,Tottenham,2024-02-03,3.0,3.6,2.25,1.62,2.25,0.25759882585428084,0.24331051445180715,0.49908916173277834,0.5269580491615543,0.4730416827342571
Newcastle Utd,4,4,Luton Town,2024-02-03,1.44,4.75,6.5,1.57,2.35,0.7173779119223792,0.15656833562227712,0.1259349929090035,0.7255972476301847,0.2743927343887428
Brighton,4,1,Crystal Palace,2024-02-03,1.7,4.0,4.75,1.73,2.08,0.5423330323617095,0.24832773118960877,0.20933809136680176,0.4612051293152999,0.5387947943373372
Burnley,2,2,Fulham,2024-02-03,2.9,3.4,2.38,1.99,1.91,0.34171995888508255,0.2833039849597587,0.3749759705922016,0.40461889854031724,0.5953810772900547
Sheffield Utd,0,5,Aston Villa,2024-02-03,5.25,4.2,1.62,1.62,2.25,0.12634517713894475,0.18042474568016764,0.6932033919772287,0.6057937136814154,0.39420515300075787
Bournemouth,1,1,Nott'ham Forest,2024-02-04,1.7,4.2,4.5,1.65,2.2,0.4178318443953786,0.24165961116391405,0.34050725481156746,0.5783963093764842,0.42160300061109063
Manchester Utd,3,0,West Ham,2024-02-04,1.62,4.2,5.0,1.6,2.3,0.4453391346844841,0.24648859139927695,0.3081712331732948,0.5446705811563564,0.4553290465780824
Chelsea,2,4,Wolves,2024-02-04,1.62,4.0,5.5,1.7,2.1,0.5400811507627374,0.27864233202737543,0.18127627549039432,0.33589135363738803,0.6641086411310344
Arsenal,3,1,Liverpool,2024-02-04,2.2,3.6,3.1,1.67,2.15,0.4130295545465597,0.23068783206856866,0.35627988115895703,0.6356200199866573,0.36437803929765317
Brentford,1,3,Manchester City,2024-02-05,7.0,4.75,1.4,1.57,2.35,0.1320509729103072,0.18249056392709653,0.685432475080301,0.610356222619532,0.38964254676317384
Manchester City,2,0,Everton,2024-02-10,1.18,8.0,13.0,1.44,2.7,0.8518644037513181,0.1045107165147504,0.04339319193231598,0.6713238846589042,0.328672416005708
Luton Town,1,3,Sheffield Utd,2024-02-10,1.75,3.75,4.75,1.85,2.05,0.7541837533358942,0.14016179528254824,0.10543536948652041,0.751949205894988,0.2480343230578142
Liverpool,3,1,Burnley,2024-02-10,1.17,8.0,17.0,1.33,3.4,0.7662829544395543,0.15066213197218514,0.08299602596756736,0.6157099587403873,0.3842886858449727
Wolves,0,2,Brentford,2024-02-10,2.1,3.6,3.4,1.75,2.05,0.37980578426172396,0.2771391343616277,0.343054957324692,0.4273612800509681,0.5726386812041784
Fulham,3,1,Bournemouth,2024-02-10,2.38,3.5,2.8,1.73,2.08,0.598686847013882,0.2188179335356148,0.18248973541135216,0.5452143324846359,0.45478529149907687
Tottenham,2,1,Brighton,2024-02-10,1.8,4.2,3.8,1.4,2.88,0.51015643340611,0.22346685348956477,0.2663713544548342,0.624747277599689,0.3752511271012591
Nott'ham Forest,2,3,Newcastle Utd,2024-02-10,3.3,3.75,2.05,1.7,2.1,0.2298456483041177,0.21349720254976928,0.5566474379559099,0.6352834839700526,0.3647145870529784
West Ham,0,6,Arsenal,2024-02-11,6.0,4.33,1.53,1.67,2.15,0.26029872189282866,0.22901306390606596,0.5106845030216952,0.5932192708777086,0.40677982626170633
Aston Villa,1,2,Manchester Utd,2024-02-11,2.15,3.75,3.1,1.53,2.4,0.5261490008829462,0.22468922315965642,0.24915687540554574,0.6030944897501499,0.39690443086186356
Crystal Palace,1,3,Chelsea,2024-02-12,4.2,3.8,1.85,1.86,2.04,0.2970756152403962,0.2883435971940563,0.41458070606116976,0.37844996962729466,0.6215500165975106
Brentford,1,4,Liverpool,2024-02-17,5.5,4.33,1.57,1.48,2.6,0.19964551331298075,0.20954919671250297,0.5907945876158293,0.6134893798068765,0.3865093179989556
Newcastle Utd,2,2,Bournemouth,2024-02-17,1.83,4.2,3.75,1.48,2.6,0.7420416125988583,0.14972123564280448,0.10811430530274871,0.7087724360376492,0.29122023108370054
Tottenham,1,2,Wolves,2024-02-17,1.53,4.75,5.25,1.44,2.7,0.5908593131590794,0.2216439708628609,0.1874919107856158,0.5406569875754701,0.45934266674216895
Burnley,0,5,Arsenal,2024-02-17,10.0,5.75,1.29,1.57,2.35,0.16243616840509748,0.20698602686606485,0.630568595357897,0.562893975910825,0.43710550392588926
Fulham,1,2,Aston Villa,2024-02-17,2.9,3.75,2.2,1.6,2.3,0.335742510732251,0.2505237157130889,0.4137330622070161,0.5361731628348092,0.46382651900351024
Nott'ham Forest,2,0,West Ham,2024-02-17,2.38,3.5,2.9,1.89,2.01,0.32139986631621814,0.2445333930357203,0.4340656128161445,0.5589759330036463,0.441023582817638
